Wall time,Step,Value
1751788903.4466355,782336,-94.31178283691406
1751788906.6761758,784384,-94.35182189941406
1751788909.8531868,786432,-94.59236145019531
1751788914.0309947,788480,-94.35665893554688
1751788920.236986,790528,-94.53115844726562
1751788923.6167564,792576,-94.93311309814453
1751788927.6077304,794624,-94.99444580078125
1751788932.8731391,796672,-95.29418182373047
1751788935.9908988,798720,-94.75458526611328
1751788939.3301651,800768,-94.73003387451172
1751788943.6505451,802816,-94.91297149658203
1751788946.9795706,804864,-94.92396545410156
1751788952.297325,806912,-94.39656829833984
1751788955.8540156,808960,-93.87188720703125
1751788959.47892,811008,-93.71214294433594
1751788962.7158186,813056,-93.67395782470703
1751788966.2928228,815104,-94.27137756347656
1751788969.947565,817152,-94.7742919921875
1751788973.8236651,819200,-95.185791015625
1751788977.221812,821248,-95.23533630371094
1751788980.9201653,823296,-94.90886688232422
1751788986.6645274,825344,-95.16365051269531
1751788990.3011348,827392,-94.40531158447266
1751788994.450252,829440,-93.45539093017578
1751788998.1191294,831488,-92.6018295288086
1751789001.4601662,833536,-91.94078063964844
1751789005.115765,835584,-92.29161071777344
1751789008.595488,837632,-92.29252624511719
1751789012.6038034,839680,-92.4343032836914
1751789016.201471,841728,-92.06560516357422
1751789022.1434631,843776,-92.79216766357422
1751789025.6881642,845824,-93.15007019042969
1751789028.9582517,847872,-93.5317611694336
1751789032.2177515,849920,-94.1836929321289
1751789035.583491,851968,-94.5908203125
1751789039.3204048,854016,-94.56382751464844
1751789042.8155997,856064,-94.15412902832031
1751789046.8060865,858112,-93.7412109375
1751789050.4254587,860160,-93.32096862792969
1751789056.1217146,862208,-94.23306274414062
1751789059.5752463,864256,-94.39507293701172
1751789062.7235193,866304,-94.55979919433594
1751789066.105881,868352,-94.64897918701172
1751789069.9751327,870400,-94.9831314086914
1751789073.5476348,872448,-94.95751953125
1751789077.2480464,874496,-95.1100845336914
1751789080.765907,876544,-95.13233947753906
1751789084.4905498,878592,-95.71968078613281
1751789089.8918355,880640,-96.54903411865234
1751789093.482249,882688,-95.39729309082031
1751789096.9578714,884736,-96.2649917602539
1751789100.8329964,886784,-96.49449920654297
1751789104.4006517,888832,-97.06597900390625
1751789107.7611516,890880,-96.6615982055664
1751789111.4366252,892928,-96.0638656616211
1751789115.5662138,894976,-95.80042266845703
1751789119.3787305,897024,-96.832763671875
1751789125.20889,899072,-97.3273696899414
1751789129.6142483,901120,-97.8707275390625
1751789132.905041,903168,-98.00611114501953
1751789136.5070052,905216,-98.43746185302734
1751789139.5769522,907264,-98.58949279785156
1751789142.8761973,909312,-98.6617660522461
1751789146.1878898,911360,-98.75743865966797
1751789149.8485546,913408,-98.3611068725586
1751789153.7323287,915456,-97.70720672607422
1751789159.3464704,917504,-97.78007507324219
1751789162.568754,919552,-97.75780487060547
1751789165.6670518,921600,-97.43778228759766
1751789168.8763607,923648,-97.79078674316406
1751789172.1514723,925696,-97.93074035644531
1751789175.4132252,927744,-98.05513763427734
1751789178.96733,929792,-98.26033782958984
1751789182.3084245,931840,-98.2380142211914
1751789185.8248496,933888,-98.44300079345703
1751789192.0072982,935936,-98.08464050292969
1751789195.8762515,937984,-97.80255889892578
1751789199.4095228,940032,-97.45415496826172
1751789202.95033,942080,-96.81719207763672
1751789206.5426648,944128,-96.5342025756836
1751789209.8340757,946176,-96.49659729003906
1751789213.1126084,948224,-95.63746643066406
1751789216.5313237,950272,-94.96229553222656
1751789219.8508584,952320,-94.85801696777344
1751789223.1904504,954368,-94.47926330566406
1751789229.0868156,956416,-94.6351547241211
1751789232.8593826,958464,-94.40258026123047
1751789236.687173,960512,-94.06143951416016
1751789240.4595358,962560,-92.93791198730469
1751789243.7683249,964608,-92.29379272460938
1751789247.3372507,966656,-91.08944702148438
1751789250.7426322,968704,-90.7320556640625
1751789254.218594,970752,-90.29631805419922
1751789258.3601665,972800,-89.4578857421875
1751789265.270379,974848,-89.13288116455078
1751789268.888811,976896,-89.53490447998047
1751789272.2934723,978944,-89.01773834228516
1751789276.3030398,980992,-88.40706634521484
1751789279.3641698,983040,-88.08101654052734
1751789282.4717236,985088,-86.84056854248047
1751789285.6427321,987136,-86.68429565429688
1751789288.8706255,989184,-85.85790252685547
1751789292.7275972,991232,-86.29248809814453
1751789298.7599647,993280,-86.95149993896484
1751789301.914374,995328,-87.16998291015625
1751789305.2773805,997376,-87.18171691894531
1751789308.4587758,999424,-87.40347290039062
1751789311.6037612,1001472,-87.08788299560547
1751789315.0035853,1003520,-86.8949966430664
1751789318.3055632,1005568,-86.55586242675781
1751789321.540589,1007616,-86.59664154052734
1751789324.8257787,1009664,-86.38352966308594
1751789330.352691,1011712,-86.47464752197266
1751789333.7540812,1013760,-86.686279296875
1751789337.6012192,1015808,-86.69308471679688
1751789341.4168944,1017856,-86.56940460205078
1751789345.3489559,1019904,-86.33023071289062
