Wall time,Step,Value
1751675671.5044954,1268028,124.32144165039062
1751675708.5230365,1269839,124.8583984375
1751675767.3791783,1272640,122.87721252441406
1751675808.8152716,1274686,122.97825622558594
1751675853.833771,1276933,123.2383041381836
1751675898.166824,1278934,123.27666473388672
1751675936.5755136,1280803,123.35489654541016
1751675982.9731538,1283114,122.93090057373047
1751676018.9572175,1284863,123.22301483154297
1751676058.8321013,1286824,123.22736358642578
1751676104.7029302,1289077,125.78271484375
1751676148.3744192,1291047,129.7089385986328
1751676192.320593,1293218,129.48509216308594
1751676232.701656,1295211,129.40182495117188
1751676273.7732577,1297243,129.42605590820312
1751676319.614878,1299528,129.14065551757812
1751676375.1693993,1302162,128.5297393798828
1751676421.1136236,1304455,129.94496154785156
1751676477.6187654,1307102,128.36782836914062
1751676518.6998272,1309118,128.466796875
1751676558.2434795,1311043,128.5706024169922
1751676597.31194,1312962,128.54623413085938
1751676642.322684,1315118,130.2247314453125
1751676687.8503995,1317153,130.0407257080078
1751676731.8565204,1319313,130.12896728515625
1751676785.3536537,1322020,129.68072509765625
1751676830.8814516,1324090,129.41653442382812
1751676871.1377943,1326070,131.71006774902344
1751676918.5531495,1328440,131.1038055419922
1751676964.1123915,1330713,131.17420959472656
1751677011.7317655,1332896,130.9991455078125
1751677053.4799435,1334938,130.67857360839844
1751677096.4719663,1337051,131.0250701904297
1751677143.0825965,1339377,126.77189636230469
1751677191.3201094,1341585,126.49529266357422
1751677234.3759727,1343708,126.69029998779297
1751677279.8639352,1345959,126.3421859741211
1751677332.1544528,1348385,126.1214828491211
1751677372.75816,1350388,126.03326416015625
1751677413.0894115,1352369,126.12635803222656
1751677457.480468,1354544,126.22657775878906
1751677503.1954145,1356818,126.54000854492188
1751677554.506787,1359203,126.5337905883789
1751677596.6278207,1361285,128.32693481445312
1751677635.6022658,1363196,128.402587890625
1751677679.766334,1365375,128.1258544921875
1751677735.2336752,1367915,126.30459594726562
1751677785.2134688,1370386,124.8392333984375
1751677837.224385,1372828,122.14488983154297
1751677891.2649632,1375454,120.62383270263672
1751677942.4649084,1378014,118.63645935058594
1751677998.9030046,1380603,118.11654663085938
1751678040.3325827,1382637,118.07315826416016
1751678097.1652784,1385326,117.8600845336914
1751678141.3251166,1387511,117.7519760131836
1751678187.9318485,1389828,117.61520385742188
1751678228.9124925,1391843,117.78755950927734
1751678279.0907643,1394193,117.46366119384766
1751678323.0228972,1396343,121.3006362915039
1751678363.1485023,1398296,121.53890991210938
1751678405.5560064,1400383,121.45442962646484
1751678456.1888826,1402761,121.32734680175781
1751678497.4568522,1404799,121.64403533935547
1751678539.309316,1406802,121.70514678955078
1751678582.3093488,1408909,121.53592681884766
1751678625.79844,1410849,121.71609497070312
1751678676.3339317,1413342,121.51341247558594
1751678718.493013,1415414,121.87246704101562
1751678755.8288152,1417230,122.07260131835938
1751678802.8730276,1419392,121.80387878417969
1751678846.5889516,1421546,121.90286254882812
1751678902.9213676,1424207,122.9825210571289
1751678942.8021433,1426167,124.60006713867188
1751678991.6137733,1428592,126.92373657226562
1751679043.5022879,1431023,128.01446533203125
1751679093.7219286,1433518,130.18223571777344
1751679134.6993458,1435507,130.80775451660156
1751679180.945697,1437750,130.5517578125
1751679240.5778694,1440520,124.52397918701172
1751679291.5023305,1442874,124.43502044677734
1751679343.6788914,1445471,120.62669372558594
1751679391.1567833,1447828,120.34131622314453
1751679436.4251397,1449905,120.69544219970703
1751679488.8627312,1452515,120.15443420410156
1751679529.096881,1454470,120.19763946533203
1751679574.7944236,1456571,120.28895568847656
1751679616.2322645,1458602,120.6739730834961
1751679666.466556,1461095,120.1323013305664
1751679706.7057369,1463053,120.15465545654297
1751679761.0391262,1465612,119.74314880371094
1751679819.5661948,1468394,117.73015594482422
1751679861.4474611,1470456,118.15545654296875
1751679901.1925123,1472408,118.17835998535156
1751679959.5893977,1475188,117.1935806274414
1751679999.8310444,1477168,117.41958618164062
1751680046.049205,1479453,117.15298461914062
1751680086.1935887,1481410,117.80071258544922
1751680129.6994963,1483545,117.56233978271484
1751680194.228654,1486642,116.67621612548828
1751680241.0690136,1488807,117.04309844970703
1751680281.3372483,1490790,117.61896514892578
1751680326.6175776,1493040,117.39053344726562
1751680363.875011,1494859,117.88079833984375
1751680418.3961756,1497283,123.2181625366211
1751680465.1578953,1499593,123.33576965332031
